MOVIE_ID,BUDGET,REVENUE,POPULARITY,RUNTIME,VOTE_AVERAGE,VOTE_COUNT,MOVIE_TITLE,RELEASE_YEAR,RELEASE_DATE,yt_releaseYear,yt_releaseDate,yt_likes,yt_views,time_trailerToMovie_Days,Rating,Tomatometer,Weighted_Score,Audience_Score,Awards,Nominations
467909.0,55000000.0,43000000.0,16.0,143.0,7.0,586.0,in the heights,2021.0,2021-06-10,2021.0,2021-03-15,71027.0,9694065.0,87.0,2.0,94.0,94.0,94.0,0.0,0.0
470044.0,23000000.0,34934009.0,19.0,133.0,8.0,1932.0,the hate u give,2018.0,2018-10-19,2018.0,2018-06-25,279852.0,23009089.0,116.0,2.0,97.0,91.0,82.0,0.0,0.0
471474.0,1000000.0,3469151.0,13.0,78.0,6.0,625.0,batman: gotham by gaslight,2018.0,2018-01-12,2017.0,2017-11-17,14355.0,1723359.0,56.0,3.0,75.0,72.0,67.0,0.0,0.0
473149.0,4000000.0,5132274.0,14.0,96.0,6.0,405.0,traffik,2018.0,2018-04-20,2018.0,2018-04-13,370.0,122789.0,7.0,3.0,27.0,33.0,45.0,0.0,0.0
474335.0,19000000.0,17665000.0,26.0,103.0,6.0,492.0,uncle drew,2018.0,2018-06-27,2018.0,2018-04-26,42485.0,13519700.0,62.0,2.0,61.0,56.0,48.0,0.0,0.0
474395.0,10000000.0,28646544.0,23.0,84.0,7.0,1005.0,teen titans go! to the movies,2018.0,2018-07-27,2018.0,2018-05-01,50192.0,11655364.0,87.0,1.0,91.0,84.0,71.0,0.0,0.0
476764.0,25000000.0,3242235.0,11.0,113.0,5.0,310.0,the front runner,2018.0,2018-11-06,2018.0,2018-11-02,1464.0,2486699.0,4.0,3.0,58.0,52.0,40.0,0.0,0.0
482373.0,10000000.0,53785551.0,51.0,98.0,7.0,2094.0,don't breathe 2,2021.0,2021-08-12,2021.0,2021-08-04,12679.0,2003211.0,8.0,3.0,43.0,57.0,85.0,0.0,0.0
484247.0,20000000.0,97644617.0,17.0,117.0,6.0,3786.0,a simple favor,2018.0,2018-08-29,2018.0,2018-07-13,73284.0,16394655.0,47.0,3.0,84.0,80.0,73.0,0.0,0.0
486131.0,30000000.0,21360215.0,21.0,111.0,6.0,1529.0,shaft,2019.0,2019-06-14,2019.0,2019-02-07,116254.0,15992555.0,127.0,3.0,34.0,54.0,94.0,0.0,0.0
487297.0,20000000.0,69766483.0,20.0,117.0,6.0,1207.0,what men want,2019.0,2019-02-08,2018.0,2018-08-14,50293.0,11724566.0,178.0,3.0,42.0,41.0,40.0,0.0,0.0
489999.0,1000000.0,75462037.0,23.0,102.0,7.0,3467.0,searching,2018.0,2018-08-24,2018.0,2018-05-10,76804.0,10331993.0,106.0,2.0,92.0,90.0,88.0,0.0,0.0
492565.0,8000000.0,1561698.0,9.0,100.0,5.0,253.0,the kid,2019.0,2019-03-08,2019.0,2019-02-21,11023.0,2005580.0,15.0,3.0,85.0,82.0,76.0,0.0,0.0
493551.0,24000000.0,17506878.0,12.0,124.0,6.0,851.0,operation finale,2018.0,2018-08-29,2018.0,2018-06-05,7869.0,6634880.0,85.0,2.0,61.0,63.0,67.0,0.0,0.0
497814.0,6000000.0,49078000.0,12.0,88.0,5.0,599.0,breaking in,2018.0,2018-05-05,2018.0,2018-01-11,22093.0,7430206.0,114.0,2.0,27.0,28.0,31.0,0.0,0.0
500475.0,16000000.0,20545116.0,15.0,107.0,6.0,320.0,superfly,2018.0,2018-06-13,2018.0,2018-05-04,35271.0,8512033.0,40.0,3.0,51.0,49.0,46.0,0.0,0.0
500852.0,15000000.0,15200000.0,16.0,104.0,6.0,472.0,miss bala,2019.0,2019-02-01,2018.0,2018-10-16,30793.0,13224938.0,108.0,2.0,21.0,35.0,63.0,0.0,0.0
501170.0,45000000.0,72381712.0,21.0,152.0,7.0,3801.0,doctor sleep,2019.0,2019-10-30,2019.0,2019-09-08,80561.0,13968593.0,52.0,3.0,78.0,81.0,89.0,0.0,0.0
501907.0,25000000.0,67925733.0,23.0,109.0,7.0,1387.0,a beautiful day in the neighborhood,2019.0,2019-09-07,2019.0,2019-07-22,188977.0,16008639.0,47.0,1.0,95.0,94.0,92.0,0.0,0.0
502416.0,5000000.0,51749995.0,18.0,99.0,5.0,1974.0,ma,2019.0,2019-05-29,2019.0,2019-05-06,1995321.0,87348168.0,23.0,3.0,55.0,58.0,64.0,0.0,0.0
504562.0,26000000.0,18377736.0,14.0,145.0,6.0,1277.0,motherless brooklyn,2019.0,2019-10-31,2019.0,2019-08-22,26456.0,9107747.0,70.0,3.0,64.0,69.0,80.0,0.0,0.0
504827.0,38000000.0,34148750.0,19.0,102.0,6.0,224.0,the bob's burgers movie,2022.0,2022-05-26,2022.0,2022-04-04,47354.0,5979142.0,52.0,2.0,88.0,88.0,89.0,0.0,0.0
508763.0,18000000.0,17643857.0,19.0,96.0,7.0,972.0,a dog's way home,2019.0,2019-01-10,2018.0,2018-10-13,92342.0,11748358.0,89.0,1.0,59.0,62.0,71.0,0.0,0.0
